dst_port,flow_duration,Header_Length,Protocol_Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ece_flag_number,cwr_flag_number,syn_count,fin_count,urg_count,rst_count,HTTP,HTTPS,DNS,Telnet,SSH,IRC,TCP,UDP,DHCP,ICMP,Tot_sum,Min,Max,AVG,Std,Tot_size,IAT,Number,Magnitude,Radius,Covariance,Variance,Weight,total_fwd_packets,total_bwd_packets,total_length_fwd_packets,total_length_bwd_packets,fwd_packet_length_mean,fwd_packet_length_max,fwd_packet_length_min,fwd_packet_length_std,bwd_packet_length_mean,bwd_packet_length_max,bwd_packet_length_min,bwd_packet_length_std,flow_bytes_s,flow_packets_s,fwd_iat_mean,fwd_iat_max,fwd_iat_min,fwd_iat_std,bwd_iat_mean,bwd_iat_max,bwd_iat_min,bwd_iat_std,down_up_ratio,label
5000.0,92517369.98558044,540.0,6.0,92.51736998558044,0.1080878109868295,0.1080878109868295,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1680.0,168.0,168.0,168.0,0.0,1680.0,10279707.776175603,10.0,168.0,0.0,0.0,0.0,925.1736998558044,10.0,0.0,1680.0,0.0,168.0,168.0,168.0,0.0,0.0,0.0,0.0,0.0,18.15875224578737,0.1080878109868295,10279707.776175603,10625157.117843628,9902951.002120972,299576.7273684494,0.0,0.0,0.0,0.0,0.0,Spoofing_Sensor_Scapy
5000.0,90511322.58143778,540.0,6.0,90.51132258143778,0.11048341720462089,0.11048341720462089,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1680.0,168.0,168.0,168.0,0.0,1680.0,10056813.62015975,10.0,168.0,0.0,0.0,0.0,905.1132258143778,10.0,0.0,1680.0,0.0,168.0,168.0,168.0,0.0,0.0,0.0,0.0,0.0,18.561214090376314,0.11048341720462089,10056813.62015975,11009972.508486835,9634172.877738584,457597.16156023595,0.0,0.0,0.0,0.0,0.0,Spoofing_Sensor_Scapy
5000.0,93748061.48512684,540.0,6.0,93.74806148512684,0.10666887909449527,0.10666887909449527,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1680.0,168.0,168.0,168.0,0.0,1680.0,10416451.276125204,10.0,168.0,0.0,0.0,0.0,937.4806148512683,10.0,0.0,1680.0,0.0,168.0,168.0,168.0,0.0,0.0,0.0,0.0,0.0,17.920371687875214,0.10666887909449527,10416451.276125204,10617116.256566366,10021388.827670211,198691.41724612072,0.0,0.0,0.0,0.0,0.0,Spoofing_Sensor_Scapy
5000.0,91025959.6013777,540.0,6.0,91.02595960137769,0.10985877208770226,0.10985877208770226,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1680.0,168.0,168.0,168.0,0.0,1680.0,10113995.51126419,10.0,168.0,0.0,0.0,0.0,910.259596013777,10.0,0.0,1680.0,0.0,168.0,168.0,168.0,0.0,0.0,0.0,0.0,0.0,18.45627371073399,0.10985877208770226,10113995.51126419,10446119.703668397,9631810.829113726,285339.87564131274,0.0,0.0,0.0,0.0,0.0,Spoofing_Sensor_Scapy
5000.0,88815898.22870696,540.0,6.0,88.81589822870696,0.11259246638890835,0.11259246638890835,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1680.0,168.0,168.0,168.0,0.0,1680.0,9868433.136522995,10.0,168.0,0.0,0.0,0.0,888.1589822870695,10.0,0.0,1680.0,0.0,168.0,168.0,168.0,0.0,0.0,0.0,0.0,0.0,18.915534353336614,0.11259246638890835,9868433.136522995,10363923.036123658,9575231.685651574,242954.8862796408,0.0,0.0,0.0,0.0,0.0,Spoofing_Sensor_Scapy
5000.0,93853203.70040381,540.0,6.0,93.85320370040381,0.1065493839064025,0.1065493839064025,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1680.0,168.0,168.0,168.0,0.0,1680.0,10428133.744489312,10.0,168.0,0.0,0.0,0.0,938.5320370040381,10.0,0.0,1680.0,0.0,168.0,168.0,168.0,0.0,0.0,0.0,0.0,0.0,17.900296496275633,0.1065493839064025,10428133.744489312,10807487.52498994,9748042.067770375,340821.22051625117,0.0,0.0,0.0,0.0,0.0,Spoofing_Sensor_Scapy
5000.0,94272592.41613576,540.0,6.0,94.27259241613575,0.10607536990503123,0.10607536990503123,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1680.0,168.0,168.0,168.0,0.0,1680.0,10474732.490681753,10.0,168.0,0.0,0.0,0.0,942.7259241613575,10.0,0.0,1680.0,0.0,168.0,168.0,168.0,0.0,0.0,0.0,0.0,0.0,17.82066214404526,0.10607536990503123,10474732.490681753,13313474.070831684,9658689.284254294,1113330.2371811476,0.0,0.0,0.0,0.0,0.0,Spoofing_Sensor_Scapy
5000.0,91533598.36109698,540.0,6.0,91.53359836109699,0.10924950171558068,0.10924950171558068,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1680.0,168.0,168.0,168.0,0.0,1680.0,10170399.817899665,10.0,168.0,0.0,0.0,0.0,915.3359836109698,10.0,0.0,1680.0,0.0,168.0,168.0,168.0,0.0,0.0,0.0,0.0,0.0,18.35391628821756,0.10924950171558068,10170399.817899665,10689811.744983774,9748027.399762876,331298.3638084058,0.0,0.0,0.0,0.0,0.0,Spoofing_Sensor_Scapy
5000.0,91474045.21634044,540.0,6.0,91.47404521634044,0.1093206311409706,0.1093206311409706,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1680.0,168.0,168.0,168.0,0.0,1680.0,10163782.801815605,10.0,168.0,0.0,0.0,0.0,914.7404521634044,10.0,0.0,1680.0,0.0,168.0,168.0,168.0,0.0,0.0,0.0,0.0,0.0,18.365866031683066,0.1093206311409706,10163782.801815605,11284115.455715535,9583294.493911052,505455.8426360316,0.0,0.0,0.0,0.0,0.0,Spoofing_Sensor_Scapy
5000.0,93005398.53258838,540.0,6.0,93.00539853258839,0.10752064700476534,0.10752064700476534,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1680.0,168.0,168.0,168.0,0.0,1680.0,10333933.170287596,10.0,168.0,0.0,0.0,0.0,930.0539853258838,10.0,0.0,1680.0,0.0,168.0,168.0,168.0,0.0,0.0,0.0,0.0,0.0,18.06346869680058,0.10752064700476534,10333933.170287596,11240197.64939863,10061170.59998635,353197.22079360066,0.0,0.0,0.0,0.0,0.0,Spoofing_Sensor_Scapy
