timestamp,measurement,device_ip,device_name,location,humidity,temperature
2026-03-25 04:17:34.119174,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:17:44.230421,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:17:44.230421,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:17:54.317800,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:17:54.317800,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:18:04.419683,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:18:04.419683,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:18:14.542319,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:18:14.542319,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:18:24.632258,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:18:24.632258,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:18:34.740646,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:18:34.740646,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:18:44.827825,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:18:44.827825,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:18:54.934828,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:18:54.934828,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:19:05.043391,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:19:05.043391,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:19:15.390021,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:19:15.390021,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:19:25.527128,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:19:25.527128,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:19:35.632530,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:19:35.632530,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:19:45.734258,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:19:45.734258,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:19:55.840722,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:19:55.840722,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:20:05.928425,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:20:05.928425,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:20:16.019690,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:20:16.019690,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:20:26.108062,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:20:26.108062,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:20:36.194026,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:20:36.194026,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:20:46.307370,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:20:46.307370,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:20:56.402233,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:20:56.402233,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:21:06.494314,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:21:06.494314,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:21:16.590927,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:21:16.590927,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:21:26.701893,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:21:26.701893,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:21:36.803266,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:21:36.803266,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:21:46.901479,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:21:46.901479,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:21:56.988625,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:21:56.988625,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:22:07.081891,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:22:07.081891,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:22:17.171975,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:22:17.171975,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:22:27.250427,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:22:27.250427,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:22:37.338939,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:22:37.338939,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:22:47.440158,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:22:47.440158,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:22:57.539032,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:22:57.539032,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:23:07.622348,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:23:07.622348,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:23:17.722874,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:23:17.722874,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:23:27.839537,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:23:27.839537,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:23:37.950718,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:23:37.950718,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:23:48.080196,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:23:48.080196,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:23:58.171329,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:23:58.171329,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:24:08.292181,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:24:08.292181,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:24:18.385555,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:24:18.385555,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:24:28.476812,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:24:28.476812,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:24:38.578177,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:24:38.578177,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:24:48.685197,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:24:48.685197,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:24:58.771549,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:24:58.771549,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:25:08.865895,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:25:08.865895,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:25:18.953948,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:25:18.953948,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:25:29.035806,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:25:29.035806,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:25:39.124721,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:25:39.124721,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:25:49.228913,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:25:49.228913,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:25:59.321426,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:25:59.321426,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:26:09.411454,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:26:09.411454,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:26:19.520757,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:26:19.520757,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:26:29.643394,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:26:29.643394,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:26:39.751390,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:26:39.751390,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:26:49.844588,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:26:49.844588,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:26:59.951002,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:26:59.951002,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:27:10.070697,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:27:10.070697,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:27:20.173248,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:27:20.173248,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:27:30.285044,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:27:30.285044,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:27:40.383537,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:27:40.383537,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:27:50.508063,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:27:50.508063,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:28:00.609949,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:28:00.609949,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:28:10.703766,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:28:10.703766,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:28:20.802787,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:28:20.802787,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:28:30.888667,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:28:30.888667,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:28:40.987725,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:28:40.987725,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:28:51.073529,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:28:51.073529,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:29:01.163596,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:29:01.163596,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:29:11.246536,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:29:11.246536,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:29:21.352267,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:29:21.352267,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:29:31.449363,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:29:31.449363,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:29:41.594753,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:29:41.594753,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:29:51.690300,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:29:51.690300,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:30:01.791403,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:30:01.791403,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:30:11.907026,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:30:11.907026,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:30:22.000884,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:30:22.000884,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:30:32.096282,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:30:32.096282,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:30:42.188344,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:30:42.188344,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:30:52.273303,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:30:52.273303,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:31:02.381857,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:31:02.381857,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:31:12.478692,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:31:12.478692,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:31:22.578479,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:31:22.578479,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:31:32.685944,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:31:32.685944,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:31:42.780395,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:31:42.780395,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:31:52.873931,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:31:52.873931,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:32:02.971451,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:32:02.971451,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:32:13.087131,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:32:13.087131,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:32:23.175793,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:32:23.175793,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:32:33.270634,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:32:33.270634,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:32:43.366684,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:32:43.366684,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:32:53.451604,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:32:53.451604,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:33:03.580273,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:33:03.580273,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:33:13.665006,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:33:13.665006,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:33:23.769868,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:33:23.769868,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:33:33.856098,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:33:33.856098,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:33:43.959361,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:33:43.959361,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:33:54.058913,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:33:54.058913,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:34:04.162118,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:34:04.162118,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:34:14.278622,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:34:14.278622,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:34:24.385810,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:34:24.385810,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:34:34.474052,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:34:34.474052,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:34:44.559238,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:34:44.559238,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:34:54.656919,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:34:54.656919,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:35:04.748593,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:35:04.748593,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:35:14.853160,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:35:14.853160,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:35:24.973810,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:35:24.973810,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:35:35.085883,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:35:35.085883,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:35:45.207142,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:35:45.207142,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:35:55.302023,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:35:55.302023,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:36:05.428174,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:36:05.428174,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:36:15.531348,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:36:15.531348,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:36:25.660623,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:36:25.660623,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:36:35.768643,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:36:35.768643,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:36:45.884291,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:36:45.884291,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:36:55.973812,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:36:55.973812,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:37:06.064210,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:37:06.064210,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:37:16.194545,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:37:16.194545,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:37:26.285208,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:37:26.285208,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:37:36.368435,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:37:36.368435,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:37:46.450285,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:37:46.450285,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:37:56.541825,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:37:56.541825,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:38:06.633930,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:38:06.633930,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:38:16.744751,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:38:16.744751,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:38:26.870577,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:38:26.870577,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:38:36.967409,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:38:36.967409,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:38:47.061546,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:38:47.061546,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:38:57.147113,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:38:57.147113,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:39:07.277303,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:39:07.277303,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:39:17.378959,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:39:17.378959,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:39:27.482387,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:39:27.482387,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:39:37.603258,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:39:37.603258,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:39:47.712330,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:39:47.712330,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:39:57.803278,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:39:57.803278,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:40:07.908176,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:40:07.908176,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:40:17.997809,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:40:17.997809,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:40:28.098161,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:40:28.098161,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:40:38.231547,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:40:38.231547,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:40:48.322284,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:40:48.322284,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:40:58.408884,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:40:58.408884,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:41:08.502437,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:41:08.502437,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:41:18.614292,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:41:18.614292,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:41:28.703860,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:41:28.703860,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:41:38.790769,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:41:38.790769,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:41:48.875406,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:41:48.875406,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:41:58.974681,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:41:58.974681,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:42:09.075023,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:42:09.075023,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:42:19.207409,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:42:19.207409,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:42:29.292587,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:42:29.292587,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:42:39.382860,environment,192.168.1.156,192.168.1.156,lab,,18.5
2026-03-25 04:42:39.382860,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:42:49.474092,environment,192.168.1.156,192.168.1.156,lab,42.0,
2026-03-25 04:42:49.474092,environment,192.168.1.156,192.168.1.156,lab,,18.5
