timestamp,measurement,device_ip,device_name,location,humidity,temperature
2026-03-30 14:32:23.697737,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:32:33.758294,environment,192.168.1.181,192.168.1.181,lab,38.7,
2026-03-30 14:32:33.758294,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:32:43.821736,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:32:43.821736,environment,192.168.1.181,192.168.1.181,lab,38.7,
2026-03-30 14:32:53.880799,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:32:53.880799,environment,192.168.1.181,192.168.1.181,lab,38.7,
2026-03-30 14:33:03.938353,environment,192.168.1.181,192.168.1.181,lab,38.7,
2026-03-30 14:33:03.938353,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:33:14.131549,environment,192.168.1.181,192.168.1.181,lab,38.7,
2026-03-30 14:33:14.131549,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:33:24.215316,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:33:24.215316,environment,192.168.1.181,192.168.1.181,lab,38.8,
2026-03-30 14:33:37.309342,environment,192.168.1.181,192.168.1.181,lab,,24.2
2026-03-30 14:33:37.309342,environment,192.168.1.181,192.168.1.181,lab,38.8,
2026-03-30 14:33:47.371725,environment,192.168.1.181,192.168.1.181,lab,,24.2
