timestamp,measurement,device_ip,device_name,location,humidity,temperature
2026-03-25 03:25:49.601782,environment,192.168.1.170,192.168.1.170,lab,,19.1
2026-03-25 03:25:49.601782,environment,192.168.1.170,192.168.1.170,lab,47.5,
2026-03-25 03:25:50.657522,environment,192.168.1.170,192.168.1.170,lab,,19.1
2026-03-25 03:25:50.657522,environment,192.168.1.170,192.168.1.170,lab,47.5,
2026-03-25 03:25:51.725558,environment,192.168.1.170,192.168.1.170,lab,47.5,
2026-03-25 03:25:51.725558,environment,192.168.1.170,192.168.1.170,lab,,19.1
2026-03-25 03:25:52.792061,environment,192.168.1.170,192.168.1.170,lab,,19.1
2026-03-25 03:25:52.792061,environment,192.168.1.170,192.168.1.170,lab,47.5,
2026-03-25 03:25:53.847045,environment,192.168.1.170,192.168.1.170,lab,,19.1
2026-03-25 03:25:53.847045,environment,192.168.1.170,192.168.1.170,lab,47.5,
2026-03-25 03:25:54.898695,environment,192.168.1.170,192.168.1.170,lab,47.5,
2026-03-25 03:25:54.898695,environment,192.168.1.170,192.168.1.170,lab,,19.1
2026-03-25 03:25:55.953295,environment,192.168.1.170,192.168.1.170,lab,47.5,
2026-03-25 03:25:55.953295,environment,192.168.1.170,192.168.1.170,lab,,19.1
2026-03-25 03:25:57.003316,environment,192.168.1.170,192.168.1.170,lab,47.5,
2026-03-25 03:25:57.003316,environment,192.168.1.170,192.168.1.170,lab,,19.1
2026-03-25 03:27:16.948912,environment,192.168.1.170,192.168.1.170,lab,0.0,
2026-03-25 03:27:16.948912,environment,192.168.1.170,192.168.1.170,lab,,0.0
2026-03-25 03:27:20.074040,environment,192.168.1.170,192.168.1.170,lab,0.0,
2026-03-25 03:27:20.074040,environment,192.168.1.170,192.168.1.170,lab,,0.0
2026-03-25 03:27:23.123025,environment,192.168.1.170,192.168.1.170,lab,0.0,
2026-03-25 03:27:23.123025,environment,192.168.1.170,192.168.1.170,lab,,0.0
2026-03-25 03:27:24.175247,environment,192.168.1.170,192.168.1.170,lab,,0.0
2026-03-25 03:27:24.175247,environment,192.168.1.170,192.168.1.170,lab,0.0,
2026-03-25 03:27:25.231022,environment,192.168.1.170,192.168.1.170,lab,,0.0
2026-03-25 03:27:25.231022,environment,192.168.1.170,192.168.1.170,lab,0.0,
2026-03-25 03:27:26.284866,environment,192.168.1.170,192.168.1.170,lab,,0.0
2026-03-25 03:27:26.284866,environment,192.168.1.170,192.168.1.170,lab,0.0,
2026-03-25 03:27:27.341028,environment,192.168.1.170,192.168.1.170,lab,,0.0
2026-03-25 03:27:27.341028,environment,192.168.1.170,192.168.1.170,lab,0.0,
2026-03-25 04:22:56.834205,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:22:56.834205,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:23:06.944286,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:23:06.944286,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:23:17.025947,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:23:17.025947,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:23:27.104214,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:23:27.104214,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:23:37.197887,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:23:37.197887,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:23:47.277531,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:23:47.277531,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:23:57.348978,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:23:57.348978,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:24:07.433962,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:24:07.433962,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:24:17.528730,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:24:17.528730,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:24:19.826758,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:24:19.826758,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:24:27.615807,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:24:27.615807,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:24:29.914891,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:24:29.914891,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:24:37.711521,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:24:37.711521,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:24:40.009079,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:24:40.009079,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:24:47.808258,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:24:47.808258,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:24:50.098456,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:24:50.098456,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:24:57.908887,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:24:57.908887,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:25:00.209321,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:25:00.209321,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:25:07.999613,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:25:07.999613,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:25:10.303709,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:25:10.303709,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:25:18.093215,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:25:18.093215,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:25:20.395217,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:25:20.395217,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:25:28.181224,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:25:28.181224,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:25:30.485611,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:25:30.485611,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:25:38.276486,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:25:38.276486,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:25:40.570240,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:25:40.570240,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:25:48.365860,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:25:48.365860,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:25:50.655995,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:25:50.655995,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:25:58.485018,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:25:58.485018,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:26:00.768873,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:26:00.768873,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:26:08.571295,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:26:08.571295,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:26:10.846819,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:26:10.846819,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:26:18.648201,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:26:18.648201,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:26:20.936468,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:26:20.936468,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:26:28.765986,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:26:28.765986,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:26:31.022214,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:26:31.022214,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:26:38.892204,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:26:38.892204,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:26:41.100951,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:26:41.100951,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:26:48.965064,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:26:48.965064,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:26:51.184852,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:26:51.184852,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:26:59.106496,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:26:59.106496,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:27:01.268610,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:27:01.268610,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:27:09.205612,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:27:09.205612,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:27:11.353943,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:27:11.353943,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:27:19.407156,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:27:19.407156,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:27:21.444432,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:27:21.444432,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:27:29.494599,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:27:29.494599,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:27:31.532007,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:27:31.532007,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:27:39.584439,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:27:39.584439,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:27:41.626653,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:27:41.626653,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:27:49.772030,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:27:49.772030,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:27:51.712428,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:27:51.712428,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:27:59.854847,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:27:59.854847,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:28:01.802519,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:28:01.802519,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:28:09.957492,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:28:09.957492,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:28:11.890049,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:28:11.890049,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:28:20.060380,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:28:20.060380,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:28:21.977956,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:28:21.977956,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:28:30.149916,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:28:30.149916,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:28:32.067839,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:28:32.067839,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:28:40.240923,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:28:40.240923,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:28:42.172011,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:28:42.172011,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:28:50.325931,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:28:50.325931,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:28:52.287121,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:28:52.287121,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:29:00.405605,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:29:00.405605,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:29:02.379460,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:29:02.379460,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:29:10.491895,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:29:10.491895,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:29:12.460347,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:29:12.460347,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:29:20.580454,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:29:20.580454,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:29:22.538060,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:29:22.538060,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:30:39.216184,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:30:39.216184,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:30:49.325402,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:30:49.325402,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:30:59.412067,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:30:59.412067,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:31:09.501813,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:31:09.501813,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:31:19.575348,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:31:19.575348,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:31:29.641435,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:31:29.641435,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:31:39.723539,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:31:39.723539,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:31:49.797041,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:31:49.797041,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:31:59.875354,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:31:59.875354,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:32:09.952425,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:32:09.952425,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:32:20.037133,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:32:20.037133,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:32:30.117124,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:32:30.117124,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:32:40.208725,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:32:40.208725,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:32:50.288540,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:32:50.288540,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:33:00.382734,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:33:00.382734,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:33:10.468804,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:33:10.468804,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:33:20.559535,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:33:20.559535,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:33:30.656708,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:33:30.656708,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:33:40.798704,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:33:40.798704,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:33:50.893079,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:33:50.893079,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:34:00.974911,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:34:00.974911,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:34:11.064444,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:34:11.064444,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:34:21.173164,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:34:21.173164,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:34:31.267414,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:34:31.267414,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:34:41.356907,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:34:41.356907,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:34:51.483580,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:34:51.483580,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:35:01.576959,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:35:01.576959,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:35:11.696208,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:35:11.696208,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:35:21.772028,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:35:21.772028,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:35:31.849071,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:35:31.849071,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:35:41.932667,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:35:41.932667,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:35:52.023566,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:35:52.023566,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:36:02.104165,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:36:02.104165,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:36:12.194513,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:36:12.194513,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:36:22.279746,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:36:22.279746,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:36:32.368651,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:36:32.368651,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:36:42.460305,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:36:42.460305,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:36:52.549526,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:36:52.549526,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:37:02.678028,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:37:02.678028,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:37:12.771803,environment,192.168.1.170,192.168.1.170,lab,42.0,
2026-03-25 04:37:12.771803,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:37:22.860210,environment,192.168.1.170,192.168.1.170,lab,,18.5
2026-03-25 04:37:22.860210,environment,192.168.1.170,192.168.1.170,lab,42.0,
