dst_port,flow_duration,Header_Length,Protocol_Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ece_flag_number,cwr_flag_number,syn_count,fin_count,urg_count,rst_count,HTTP,HTTPS,DNS,Telnet,SSH,IRC,TCP,UDP,DHCP,ICMP,Tot_sum,Min,Max,AVG,Std,Tot_size,IAT,Number,Magnitude,Radius,Covariance,Variance,Weight,total_fwd_packets,total_bwd_packets,total_length_fwd_packets,total_length_bwd_packets,fwd_packet_length_mean,fwd_packet_length_max,fwd_packet_length_min,fwd_packet_length_std,bwd_packet_length_mean,bwd_packet_length_max,bwd_packet_length_min,bwd_packet_length_std,flow_bytes_s,flow_packets_s,fwd_iat_mean,fwd_iat_max,fwd_iat_min,fwd_iat_std,bwd_iat_mean,bwd_iat_max,bwd_iat_min,bwd_iat_std,down_up_ratio,label
5000.0,95577.95524597168,594.0,6.0,0.0955779552459716,115.08930036943448,62.77598201969153,52.31331834974294,2.0,2.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1010.0,54.0,344.0,91.8181818181818,89.74276369916204,1010.0,9557.795524597168,11.0,136.10726570531708,135.51740355639444,-1209.9,8053.763636363637,1.0513575077056885,6.0,5.0,433.0,577.0,72.16666666666667,163.0,54.0,44.49906366056107,115.4,344.0,54.0,128.00312496185396,10567.290306648074,115.08930036943448,19115.591049194336,47751.90353393555,4071.950912475586,16674.67598187104,19511.99769973755,30272.00698852539,1027.1072387695312,13360.049437351674,0.8333333333333334,FalseDataInjection_Sensor
5000.0,158138.03672790527,594.0,6.0,0.1581380367279052,69.55948251037648,37.94153591475081,31.61794659562567,2.0,2.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1010.0,54.0,344.0,91.8181818181818,89.74276369916204,1010.0,15813.803672790527,11.0,136.10726570531708,135.51740355639444,-1209.9,8053.763636363637,1.739518404006958,6.0,5.0,433.0,577.0,72.16666666666667,163.0,54.0,44.49906366056107,115.4,344.0,54.0,128.00312496185396,6386.825212316386,69.55948251037648,31627.60734558105,62391.042709350586,533.1039428710938,22006.65231127245,30809.760093688965,60837.98408508301,1071.929931640625,24399.978280985637,0.8333333333333334,FalseDataInjection_Sensor
5000.0,131155.96771240234,594.0,6.0,0.1311559677124023,83.8696110581922,45.74706057719576,38.12255048099646,2.0,2.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1057.0,54.0,391.0,96.0909090909091,103.07808161336196,1057.0,13115.596771240234,11.0,144.1633371484504,155.4955519192323,-1466.05,10625.090909090908,1.4427156448364258,6.0,5.0,433.0,624.0,72.16666666666667,163.0,54.0,44.49906366056107,124.8,391.0,54.0,148.99228167928698,8059.107171682652,83.8696110581922,26231.19354248047,100894.92797851562,1140.117645263672,42080.370457075536,31611.74058914185,97182.9891204834,1375.9136199951172,45122.22869214584,0.8333333333333334,FalseDataInjection_Sensor
5000.0,101839.0655517578,594.0,6.0,0.1018390655517578,108.01355982994023,58.91648717996741,49.09707264997285,2.0,2.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1010.0,54.0,344.0,91.8181818181818,89.74276369916204,1010.0,10183.90655517578,11.0,136.10726570531708,135.51740355639444,-1209.9,8053.763636363637,1.120229721069336,6.0,5.0,433.0,577.0,72.16666666666667,163.0,54.0,44.49906366056107,115.4,344.0,54.0,128.00312496185396,9917.608675294514,108.01355982994023,20367.81311035156,75206.04133605957,2029.8957824707031,30997.353996930862,23245.75185775757,60364.0079498291,5589.008331298828,25257.42741865615,0.8333333333333334,FalseDataInjection_Sensor
5000.0,71031.80885314941,594.0,6.0,0.0710318088531494,154.86019823515,84.46919903735454,70.39099919779545,2.0,2.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1056.0,54.0,390.0,96.0,102.79202303680962,1056.0,7103.180885314941,11.0,143.9902350084122,155.0676196588658,-1460.6,10566.2,0.7813498973846436,6.0,5.0,433.0,623.0,72.16666666666667,163.0,54.0,44.49906366056107,124.6,390.0,54.0,148.5456158895307,14866.5790305744,154.86019823515,14206.361770629885,26844.97833251953,1991.0335540771484,11268.465119033768,16521.27504348755,44131.99424743652,636.1007690429688,20045.82326517344,0.8333333333333334,FalseDataInjection_Sensor
5000.0,53780.79414367676,594.0,6.0,0.0537807941436767,204.53398234717807,111.56399037118804,92.96999197599004,2.0,2.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1010.0,54.0,344.0,91.8181818181818,89.74276369916204,1010.0,5378.079414367676,11.0,136.10726570531708,135.51740355639444,-1209.9,8053.763636363637,0.5915887355804443,6.0,5.0,433.0,577.0,72.16666666666667,163.0,54.0,44.49906366056107,115.4,344.0,54.0,128.00312496185396,18779.938379149982,204.53398234717807,10756.158828735352,32666.921615600582,1431.9419860839844,13223.896155778952,12555.539608001707,29070.13893127441,1263.8568878173828,13286.24930022284,0.8333333333333334,FalseDataInjection_Sensor
5000.0,56546.926498413086,594.0,6.0,0.056546926498413,194.52869821861492,106.10656266469906,88.42213555391588,2.0,2.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1009.0,54.0,343.0,91.72727272727272,89.46182527658478,1009.0,5654.692649841309,11.0,135.93773492955435,135.09576850022606,-1204.4500000000005,8003.418181818182,0.622016191482544,6.0,5.0,433.0,576.0,72.16666666666667,163.0,54.0,44.49906366056107,115.2,343.0,54.0,127.55665407966768,17843.586954780225,194.52869821861492,11309.385299682615,35058.02154541016,1471.0426330566406,14139.697363150846,13264.477252960203,28320.0740814209,1353.0254364013672,12282.571467096475,0.8333333333333334,FalseDataInjection_Sensor
5000.0,51883.93592834473,594.0,6.0,0.0518839359283447,212.01167188225185,115.64273011759192,96.36894176465994,2.0,2.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1057.0,54.0,391.0,96.0909090909091,103.07808161336196,1057.0,5188.393592834473,11.0,144.1633371484504,155.4955519192323,-1466.05,10625.090909090908,0.570723295211792,6.0,5.0,433.0,624.0,72.16666666666667,163.0,54.0,44.49906366056107,124.8,391.0,54.0,148.99228167928698,20372.39428904911,212.01167188225185,10376.787185668943,31459.09309387207,1114.1300201416016,12823.77939425935,12175.261974334717,27570.009231567383,933.8855743408204,12569.354318875578,0.8333333333333334,FalseDataInjection_Sensor
5000.0,153967.14210510254,594.0,6.0,0.1539671421051025,71.44381489195321,38.96935357742902,32.474461314524184,2.0,2.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1057.0,54.0,391.0,96.0909090909091,103.07808161336196,1057.0,15396.714210510254,11.0,144.1633371484504,155.4955519192323,-1466.05,10625.090909090908,1.693638563156128,6.0,5.0,433.0,624.0,72.16666666666667,163.0,54.0,44.49906366056107,124.8,391.0,54.0,148.99228167928698,6865.101121890412,71.44381489195321,30793.428421020508,58981.895446777344,243.18695068359372,28481.74971925142,28011.5008354187,52979.94613647461,1195.9075927734375,21174.422295480457,0.8333333333333334,FalseDataInjection_Sensor
5000.0,59706.9263458252,594.0,6.0,0.0597069263458251,184.2332317742753,100.49085369505929,83.74237807921607,2.0,2.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1010.0,54.0,344.0,91.8181818181818,89.74276369916204,1010.0,5970.69263458252,11.0,136.10726570531708,135.51740355639444,-1209.9,8053.763636363637,0.6567761898040771,6.0,5.0,433.0,577.0,72.16666666666667,163.0,54.0,44.49906366056107,115.4,344.0,54.0,128.00312496185396,16915.960372001646,184.2332317742753,11941.38526916504,32541.990280151367,2161.9796752929688,12243.212224964636,12893.02110671997,29043.197631835938,929.8324584960938,13509.235091881152,0.8333333333333334,FalseDataInjection_Sensor
