timestamp,src_ip,src_port,dst_ip,dst_port,service,flow_duration,Header_Length,Protocol_Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,urg_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IPv,LLC,Tot_sum,Min,Max,AVG,Std,Tot_size,IAT,Number,Magnitude,Radius,Covariance,Variance,Weight,total_fwd_packets,total_bwd_packets,total_length_fwd_packets,total_length_bwd_packets,fwd_packet_length_mean,fwd_packet_length_max,fwd_packet_length_min,fwd_packet_length_std,bwd_packet_length_mean,bwd_packet_length_max,bwd_packet_length_min,bwd_packet_length_std,flow_bytes_s,flow_packets_s,fwd_iat_mean,fwd_iat_max,fwd_iat_min,fwd_iat_std,bwd_iat_mean,bwd_iat_max,bwd_iat_min,bwd_iat_std,down_up_ratio,label
2026-05-16T02:36:25.208905,192.168.1.200,0,192.168.1.215,5000,Flask/IoT,92517369.98558044,540,6,92.51736998558044,0.1080878109868295,0.1080878109868295,0.0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1680,168,168,168.0,0.0,1680,10279707.776175603,10,168.0,0.0,0,0.0,925.1736998558044,10,0,1680,0,168.0,168,168,0.0,0,0,0,0,18.15875224578737,0.1080878109868295,10279707.776175603,10625157.117843628,9902951.002120972,299576.7273684494,0,0,0,0,0.0,Spoofing_Sensor_Scapy
2026-05-16T02:38:08.013873,192.168.1.200,0,192.168.1.215,5000,Flask/IoT,90411461.83013916,540,6,90.41146183013916,0.1106054453448339,0.1106054453448339,0.0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1680,168,168,168.0,0.0,1680,10045717.981126571,10,168.0,0.0,0,0.0,904.1146183013916,10,0,1680,0,168.0,168,168,0.0,0,0,0,0,18.58171481793211,0.1106054453448339,10045717.981126571,10425904.989242554,9752867.937088013,211731.2542434671,0,0,0,0,0.0,Spoofing_Sensor_Scapy
2026-05-16T02:39:48.232206,192.168.1.200,0,192.168.1.215,5000,Flask/IoT,91456525.8026123,540,6,91.4565258026123,0.1093415687097351,0.1093415687097351,0.0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1680,168,168,168.0,0.0,1680,10161836.200290255,10,168.0,0.0,0,0.0,914.565258026123,10,0,1680,0,168.0,168,168,0.0,0,0,0,0,18.369383543235507,0.1093415687097351,10161836.200290255,11093209.981918337,9802085.161209106,431633.8562172375,0,0,0,0,0.0,Spoofing_Sensor_Scapy
2026-05-16T02:41:30.067487,192.168.1.200,0,192.168.1.215,5000,Flask/IoT,91971483.94584656,540,6,91.97148394584656,0.1087293536101697,0.1087293536101697,0.0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1680,168,168,168.0,0.0,1680,10219053.771760728,10,168.0,0.0,0,0.0,919.7148394584656,10,0,1680,0,168.0,168,168,0.0,0,0,0,0,18.26653140650852,0.1087293536101697,10219053.771760728,11466961.145401,9716089.010238647,596629.1668994534,0,0,0,0,0.0,Spoofing_Sensor_Scapy
2026-05-16T02:43:12.583476,192.168.1.200,0,192.168.1.215,5000,Flask/IoT,92395956.03942873,540,6,92.39595603942873,0.108229844991621,0.108229844991621,0.0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1680,168,168,168.0,0.0,1680,10266217.3377143,10,168.0,0.0,0,0.0,923.9595603942872,10,0,1680,0,168.0,168,168,0.0,0,0,0,0,18.18261395859233,0.108229844991621,10266217.3377143,10622269.15359497,9714711.904525757,332272.2217676817,0,0,0,0,0.0,Spoofing_Sensor_Scapy
2026-05-16T02:44:55.287369,192.168.1.200,0,192.168.1.215,5000,Flask/IoT,100982636.92855836,540,6,100.98263692855836,0.0990269248670407,0.0990269248670407,0.0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1680,168,168,168.0,0.0,1680,11220292.99206204,10,168.0,0.0,0,0.0,1009.8263692855836,10,0,1680,0,168.0,168,168,0.0,0,0,0,0,16.636523377662844,0.0990269248670407,11220292.99206204,19157577.9914856,9658586.025238035,2990326.533482749,0,0,0,0,0.0,Spoofing_Sensor_Scapy
2026-05-16T02:46:45.991582,192.168.1.200,0,192.168.1.215,5000,Flask/IoT,93506189.1078949,540,6,93.5061891078949,0.1069447925897311,0.1069447925897311,0.0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1680,168,168,168.0,0.0,1680,10389576.567543875,10,168.0,0.0,0,0.0,935.061891078949,10,0,1680,0,168.0,168,168,0.0,0,0,0,0,17.966725155074837,0.1069447925897311,10389576.567543875,11933107.137680054,9867376.08909607,630058.3556327912,0,0,0,0,0.0,Spoofing_Sensor_Scapy
2026-05-16T02:48:30.105524,192.168.1.200,0,192.168.1.215,5000,Flask/IoT,92411936.99836732,540,6,92.41193699836732,0.1082111286140087,0.1082111286140087,0.0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1680,168,168,168.0,0.0,1680,10267992.99981859,10,168.0,0.0,0,0.0,924.1193699836732,10,0,1680,0,168.0,168,168,0.0,0,0,0,0,18.17946960715347,0.1082111286140087,10267992.99981859,10801269.054412842,9623366.117477415,323357.2580384283,0,0,0,0,0.0,Spoofing_Sensor_Scapy
2026-05-16T02:50:13.693678,192.168.1.200,0,192.168.1.215,5000,Flask/IoT,92926484.1079712,540,6,92.9264841079712,0.107611948262037,0.107611948262037,0.0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1680,168,168,168.0,0.0,1680,10325164.900885688,10,168.0,0.0,0,0.0,929.264841079712,10,0,1680,0,168.0,168,168,0.0,0,0,0,0,18.078807308022217,0.107611948262037,10325164.900885688,11550041.198730469,9602113.008499146,711434.045041524,0,0,0,0,0.0,Spoofing_Sensor_Scapy
2026-05-16T02:51:56.841899,192.168.1.200,0,192.168.1.215,5000,Flask/IoT,93209292.17338562,540,6,93.20929217338562,0.1072854408270609,0.1072854408270609,0.0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1680,168,168,168.0,0.0,1680,10356588.019265069,10,168.0,0.0,0,0.0,932.0929217338562,10,0,1680,0,168.0,168,168,0.0,0,0,0,0,18.02395405894624,0.1072854408270609,10356588.019265069,11019619.941711426,9650643.110275269,461834.6470460797,0,0,0,0,0.0,Spoofing_Sensor_Scapy
