timestamp,src_ip,src_port,dst_ip,dst_port,service,flow_duration,Header_Length,Protocol_Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,urg_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IPv,LLC,Tot_sum,Min,Max,AVG,Std,Tot_size,IAT,Number,Magnitude,Radius,Covariance,Variance,Weight,total_fwd_packets,total_bwd_packets,total_length_fwd_packets,total_length_bwd_packets,fwd_packet_length_mean,fwd_packet_length_max,fwd_packet_length_min,fwd_packet_length_std,bwd_packet_length_mean,bwd_packet_length_max,bwd_packet_length_min,bwd_packet_length_std,flow_bytes_s,flow_packets_s,fwd_iat_mean,fwd_iat_max,fwd_iat_min,fwd_iat_std,bwd_iat_mean,bwd_iat_max,bwd_iat_min,bwd_iat_std,down_up_ratio,label
2026-04-04T10:51:52.263502,192.168.1.156,33260,192.168.1.215,5000,Flask/IoT,44383.04901123047,540,6,0.04438304901123047,225.3112443327102,112.6556221663551,112.6556221663551,2,2,0,3,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1090,54,372,109.0,114.20644076019141,1090,4931.449890136719,10,155.08062419270823,170.25569006644096,-2687.5,13043.111111111111,0.4438304901123047,5,5,485,605,97.0,269,54,96.15092303249095,121.0,372,54,140.50622761998844,24558.92563226541,225.3112443327102,11049.807071685791,40003.061294555664,745.0580596923828,19320.364077978054,11037.230491638184,37419.08073425293,927.9251098632812,17614.613215375204,1.0,Backdoor_C2_Mirai
2026-04-04T10:51:57.376390,192.168.1.156,45084,192.168.1.215,5000,Flask/IoT,40332.07893371582,540,6,0.04033207893371582,247.94159548369936,123.97079774184968,123.97079774184968,2,2,0,3,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1090,54,372,109.0,114.20644076019141,1090,4481.342103746202,10,155.08062419270823,170.25569006644096,-2687.5,13043.111111111111,0.4033207893371582,5,5,485,605,97.0,269,54,96.15092303249095,121.0,372,54,140.50622761998844,27025.63390772323,247.94159548369936,10049.998760223389,35696.983337402344,731.2297821044922,17119.68535319117,10026.752948760986,33084.869384765625,925.0640869140625,15406.748045050083,1.0,Backdoor_C2_Mirai
2026-04-04T10:51:52.263502,192.168.1.156,33260,192.168.1.215,5000,Flask/IoT,44383.04901123047,540,6,0.04438304901123047,225.3112443327102,112.6556221663551,112.6556221663551,2,2,0,3,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1090,54,372,109.0,114.20644076019141,1090,4931.449890136719,10,155.08062419270823,170.25569006644096,-2687.5,13043.111111111111,0.4438304901123047,5,5,485,605,97.0,269,54,96.15092303249095,121.0,372,54,140.50622761998844,24558.92563226541,225.3112443327102,11049.807071685791,40003.061294555664,745.0580596923828,19320.364077978054,11037.230491638184,37419.08073425293,927.9251098632812,17614.613215375204,1.0,Backdoor_C2_Mirai
2026-04-04T10:51:57.376390,192.168.1.156,45084,192.168.1.215,5000,Flask/IoT,40332.07893371582,540,6,0.04033207893371582,247.94159548369936,123.97079774184968,123.97079774184968,2,2,0,3,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1090,54,372,109.0,114.20644076019141,1090,4481.342103746202,10,155.08062419270823,170.25569006644096,-2687.5,13043.111111111111,0.4033207893371582,5,5,485,605,97.0,269,54,96.15092303249095,121.0,372,54,140.50622761998844,27025.63390772323,247.94159548369936,10049.998760223389,35696.983337402344,731.2297821044922,17119.68535319117,10026.752948760986,33084.869384765625,925.0640869140625,15406.748045050083,1.0,Backdoor_C2_Mirai
2026-04-04T10:52:02.434705,192.168.1.156,45098,192.168.1.215,5000,Flask/IoT,56295.87173461914,540,6,0.05629587173461914,177.63291857599037,88.81645928799519,88.81645928799519,2,2,0,3,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1090,54,372,109.0,114.20644076019141,1090,6255.096859402127,10,155.08062419270823,170.25569006644096,-2687.5,13043.111111111111,0.5629587173461914,5,5,485,605,97.0,269,54,96.15092303249095,121.0,372,54,140.50622761998844,19361.98812478295,177.63291857599037,14042.496681213379,41769.981384277344,744.8196411132812,18957.31402254578,14017.462730407715,32782.07778930664,1286.9834899902344,13322.68940747782,1.0,Backdoor_C2_Mirai
2026-04-04T10:52:07.506497,192.168.1.156,43334,192.168.1.215,5000,Flask/IoT,41664.12353515625,540,6,0.04166412353515625,240.01464933162424,120.00732466581212,120.00732466581212,2,2,0,3,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1090,54,372,109.0,114.20644076019141,1090,4629.347059461806,10,155.08062419270823,170.25569006644096,-2687.5,13043.111111111111,0.4166412353515625,5,5,485,605,97.0,269,54,96.15092303249095,121.0,372,54,140.50622761998844,26161.596777147042,240.01464933162424,10384.023189544678,36897.897720336914,669.9562072753906,17705.719725354615,10358.035564422607,33409.833908081055,916.0041809082031,15418.066382580242,1.0,Backdoor_C2_Mirai
2026-04-04T10:52:12.564042,192.168.1.156,43346,192.168.1.215,5000,Flask/IoT,47812.93869018555,540,6,0.04781293869018555,209.14840781482184,104.57420390741092,104.57420390741092,2,2,0,3,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1090,54,372,109.0,114.20644076019141,1090,5312.548743353949,10,155.08062419270823,170.25569006644096,-2687.5,13043.111111111111,0.47812938690185547,5,5,485,605,97.0,269,54,96.15092303249095,121.0,372,54,140.50622761998844,22797.17645181558,209.14840781482184,11917.23346710205,42147.87483215332,653.9821624755859,20197.9108233011,11888.02719116211,39754.15229797363,895.0233459472656,18628.050112978544,1.0,Backdoor_C2_Mirai
2026-04-04T10:52:17.629186,192.168.1.156,33578,192.168.1.215,5000,Flask/IoT,48813.1046295166,540,6,0.0488131046295166,204.86301938584623,102.43150969292311,102.43150969292311,2,2,0,3,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1090,54,372,109.0,114.20644076019141,1090,5423.678292168512,10,155.08062419270823,170.25569006644096,-2687.5,13043.111111111111,0.488131046295166,5,5,485,605,97.0,269,54,96.15092303249095,121.0,372,54,140.50622761998844,22330.069113057238,204.86301938584623,12170.493602752686,44622.89810180664,366.2109375,21654.44794588783,12140.750885009766,42264.93835449219,896.9306945800781,20101.038740253272,1.0,Backdoor_C2_Mirai
2026-04-04T10:52:22.699520,192.168.1.156,33592,192.168.1.215,5000,Flask/IoT,39733.88671875,540,6,0.03973388671875,251.67434715821813,125.83717357910906,125.83717357910906,2,2,0,3,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1090,54,372,109.0,114.20644076019141,1090,4414.876302083333,10,155.08062419270823,170.25569006644096,-2687.5,13043.111111111111,0.3973388671875,5,5,485,605,97.0,269,54,96.15092303249095,121.0,372,54,140.50622761998844,27432.503840245776,251.67434715821813,9904.205799102783,35346.98486328125,807.0468902587891,16980.156582670756,9881.49642944336,32775.87890625,1049.9954223632812,15290.467049303043,1.0,Backdoor_C2_Mirai
2026-04-04T10:52:27.751112,192.168.1.156,59438,192.168.1.215,5000,Flask/IoT,75499.05776977539,540,6,0.07549905776977539,132.45198410944022,66.22599205472011,66.22599205472011,2,2,0,3,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1090,54,372,109.0,114.20644076019141,1090,8388.78419664171,10,155.08062419270823,170.25569006644096,-2687.5,13043.111111111111,0.7549905776977539,5,5,485,605,97.0,269,54,96.15092303249095,121.0,372,54,140.50622761998844,14437.266267928984,132.45198410944022,18841.50505065918,42639.970779418945,1122.9515075683594,20630.404283177042,18827.497959136963,38208.961486816406,1039.0281677246094,19472.505387271583,1.0,Backdoor_C2_Mirai
